SbjNum,Dados_Escola_1,Dados_Escola_3,Dados_Escola_5,Dados_Escola_6,Dados_Escola_8,Dados_Escola_9,Dados_Escola_10,Dados_Escola_11,Dados_Escola_12,P1001,P1002,P1003,P1801,P1802,P1803,P1804,P2701,P2702,P2703,P2704,P2705,P2801,P2802,P2803,P2804,P2901,P2902,P2903,P3001,P3002,P3003,P3004,P3005,P34,Sexo
33685381,226,Norte,2 - Estadual,35901684,EDUARDO GOMES BRIGADEIRO COHAB,R JOAO AMADO COUTINHO,1010,,CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE,1,0,0,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33659636,226,Norte,2 - Estadual,35901684,EDUARDO GOMES BRIGADEIRO COHAB,R JOAO AMADO COUTINHO,1010,,CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE,1,0,1,0,0,0,0,3,3,3,3,3,2,0,0,0,2,0,0,1,0,0,0,0,2,1
32415463,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),1,0,0,2,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,99,0
32408709,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),0,0,0,3,0,0,0,0,2,0,3,3,0,0,0,0,3,3,0,2,0,0,0,0,3,1
32526690,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),1,0,0,2,0,0,0,1,3,3,3,3,2,1,1,0,3,1,0,0,0,0,0,0,5,0
32527927,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),1,0,0,3,0,0,2,2,0,3,2,3,3,2,0,0,3,3,2,0,3,0,0,0,1,1
33010853,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),0,0,0,2,0,0,0,3,3,1,3,3,0,2,0,0,1,0,0,0,0,0,0,0,1,0
32574026,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),1,0,0,3,0,0,2,1,1,1,1,3,2,0,0,0,2,0,0,0,0,0,0,0,3,0
33572508,1512,Sul 2,2 - Estadual,35041609,SANTO DIAS DA SILVA,RUA ALFREDO CORTES,32,,JARDIM MARINGA,1,1,1,1,2,0,3,2,3,3,3,3,3,0,2,2,2,2,0,0,0,0,0,0,2,1
33574630,1512,Sul 2,2 - Estadual,35041609,SANTO DIAS DA SILVA,RUA ALFREDO CORTES,32,,JARDIM MARINGA,1,0,0,2,0,0,0,2,2,2,0,0,2,2,0,0,1,2,0,0,1,0,0,0,3,0
32415891,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
32528174,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),1,1,1,3,3,0,3,0,0,3,0,0,3,3,3,2,3,3,3,0,0,0,0,0,2,0
32574025,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),1,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32408204,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),8,8,8,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,99,1
32528185,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),1,1,0,2,0,0,0,2,1,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1
32206830,28,Leste 1,2 - Estadual,35002240,ANTONIO CANDIDO BARONE,R ANGA,110,,VILA FORMOSA,1,0,0,2,0,0,0,2,3,2,1,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0
33574732,1512,Sul 2,2 - Estadual,35041609,SANTO DIAS DA SILVA,RUA ALFREDO CORTES,32,,JARDIM MARINGA,0,0,0,0,0,0,0,1,3,3,3,3,0,0,0,0,0,0,0,0,2,0,0,0,99,0
33576630,1512,Sul 2,2 - Estadual,35041609,SANTO DIAS DA SILVA,RUA ALFREDO CORTES,32,,JARDIM MARINGA,1,0,0,2,1,0,0,0,2,3,3,3,0,0,0,2,2,0,1,0,1,0,0,0,99,1
32210313,28,Leste 1,2 - Estadual,35002240,ANTONIO CANDIDO BARONE,R ANGA,110,,VILA FORMOSA,1,0,1,2,1,0,0,0,3,3,3,3,0,0,0,1,1,1,0,1,0,0,0,0,1,0
32210182,28,Leste 1,2 - Estadual,35002240,ANTONIO CANDIDO BARONE,R ANGA,110,,VILA FORMOSA,1,0,1,3,0,0,0,2,2,0,1,2,2,0,1,0,2,1,0,1,1,2,0,0,1,1
33572571,1512,Sul 2,2 - Estadual,35041609,SANTO DIAS DA SILVA,RUA ALFREDO CORTES,32,,JARDIM MARINGA,1,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,2,1,1,0,0,0,0,0,3,1
33965648,1341,Sul 1,4 - Privada,35154155,AGAPE COLEGIO,R ANTONIO CANTARELLA,398,410,VILA SANTO ESTEFANO,1,0,0,1,0,0,0,1,1,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1
33577139,1512,Sul 2,2 - Estadual,35041609,SANTO DIAS DA SILVA,RUA ALFREDO CORTES,32,,JARDIM MARINGA,0,0,0,2,2,0,3,2,3,3,3,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0
32014457,80,Sul 2,4 - Privada,35179848,PRELUDIO COLEGIO,RUA SERRA DOS DOIS IRMAOS,750,,JARDIM AMALIA,0,0,0,3,0,0,0,3,2,1,3,3,0,0,0,1,2,1,0,0,0,0,0,0,1,1
32014459,80,Sul 2,4 - Privada,35179848,PRELUDIO COLEGIO,RUA SERRA DOS DOIS IRMAOS,750,,JARDIM AMALIA,0,0,0,1,0,0,0,3,2,0,0,2,0,0,0,1,2,2,0,0,0,0,0,0,1,0
33558135,226,Norte,2 - Estadual,35901684,EDUARDO GOMES BRIGADEIRO COHAB,R JOAO AMADO COUTINHO,1010,,CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE,0,1,1,2,0,0,0,2,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1
33010566,48,Leste 2,3 - Municipal,35398408,CEU EMEF ALTO ALEGRE,AVENIDA BENTO GUELFI,SN,,JARDIM DA LARANJEIRA (ZONA LESTE),1,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,2,2,0,0,0,0,0,4,1
33710967,226,Norte,2 - Estadual,35901684,EDUARDO GOMES BRIGADEIRO COHAB,R JOAO AMADO COUTINHO,1010,,CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE,1,0,0,2,0,0,0,2,0,1,0,2,0,0,0,2,2,1,0,0,2,0,0,0,3,0
33685379,226,Norte,2 - Estadual,35901684,EDUARDO GOMES BRIGADEIRO COHAB,R JOAO AMADO COUTINHO,1010,,CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE,1,1,0,2,0,0,2,2,0,1,0,2,0,0,0,2,3,3,0,0,2,0,0,0,3,0
33208096,136,Centro,4 - Privada,35156231,SAINT CLAIR COLEGIO,RUA SIQUEIRA AFONSO,61,,PARI,0,0,0,0,0,0,0,3,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0
33212144,136,Centro,4 - Privada,35156231,SAINT CLAIR COLEGIO,RUA SIQUEIRA AFONSO,61,,PARI,0,0,0,2,0,0,0,3,1,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0
33213825,136,Centro,4 - Privada,35156231,SAINT CLAIR COLEGIO,RUA SIQUEIRA AFONSO,61,,PARI,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1
33209106,136,Centro,4 - Privada,35156231,SAINT CLAIR COLEGIO,RUA SIQUEIRA AFONSO,61,,PARI,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1
33234397,136,Centro,4 - Privada,35156231,SAINT CLAIR COLEGIO,RUA SIQUEIRA AFONSO,61,,PARI,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1
33234399,136,Centro,4 - Privada,35156231,SAINT CLAIR COLEGIO,RUA SIQUEIRA AFONSO,61,,PARI,1,0,0,3,0,0,0,1,2,2,2,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1
33234396,136,Centro,4 - Privada,35156231,SAINT CLAIR COLEGIO,RUA SIQUEIRA AFONSO,61,,PARI,1,1,0,0,0,0,0,2,3,3,3,2,0,0,0,2,2,0,0,0,0,1,0,0,4,0
33234398,136,Centro,4 - Privada,35156231,SAINT CLAIR COLEGIO,RUA SIQUEIRA AFONSO,61,,PARI,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0
31758086,65,Sul 2,2 - Estadual,35036730,CARLOS AYRES PROF,AV DONA BELMIRA MARIN,595,,PARQUE BRASIL,1,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,3,1
32972939,39,Leste 2,2 - Estadual,35039123,CHARLES DE GAULLE,RUA ANTONIO JOAO MEDEIROS,810,,JARDIM INA,0,0,0,0,0,0,0,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1
31783625,65,Sul 2,2 - Estadual,35036730,CARLOS AYRES PROF,AV DONA BELMIRA MARIN,595,,PARQUE BRASIL,1,0,0,0,0,0,1,2,3,3,3,3,0,0,0,0,2,2,0,0,0,0,0,0,3,1
33001662,39,Leste 2,2 - Estadual,35039123,CHARLES DE GAULLE,RUA ANTONIO JOAO MEDEIROS,810,,JARDIM INA,1,0,0,3,1,0,1,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,3,1
33001661,39,Leste 2,2 - Estadual,35039123,CHARLES DE GAULLE,RUA ANTONIO JOAO MEDEIROS,810,,JARDIM INA,1,8,8,3,2,0,3,3,3,3,3,3,3,0,0,0,2,2,0,0,0,0,0,0,2,1
31783626,65,Sul 2,2 - Estadual,35036730,CARLOS AYRES PROF,AV DONA BELMIRA MARIN,595,,PARQUE BRASIL,0,8,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,2,0
32976240,39,Leste 2,2 - Estadual,35039123,CHARLES DE GAULLE,RUA ANTONIO JOAO MEDEIROS,810,,JARDIM INA,0,0,8,2,0,0,2,1,1,1,0,2,2,1,1,1,1,0,0,2,0,0,0,0,3,1
31784028,65,Sul 2,2 - Estadual,35036730,CARLOS AYRES PROF,AV DONA BELMIRA MARIN,595,,PARQUE BRASIL,1,1,1,1,0,0,1,3,3,3,3,3,2,3,3,3,3,1,0,2,3,3,3,3,1,0
31784030,65,Sul 2,2 - Estadual,35036730,CARLOS AYRES PROF,AV DONA BELMIRA MARIN,595,,PARQUE BRASIL,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,3,0
32974090,39,Leste 2,2 - Estadual,35039123,CHARLES DE GAULLE,RUA ANTONIO JOAO MEDEIROS,810,,JARDIM INA,1,0,0,3,0,0,1,3,3,3,3,3,2,0,0,1,3,0,0,0,0,0,0,0,3,0
33485302,816,Leste 1,4 - Privada,35102015,SAO VICENTE DE PAULO COLEGIO PENHA,PRACA NOSSA SENHORA DA PENHA,161,,PENHA DE FRANCA,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0
33559635,58,Sul 1,4 - Privada,35107050,RESSURREICAO COLEGIO,R DOS JORNALISTAS,157,,CIDADE VARGAS,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
33557026,58,Sul 1,4 - Privada,35107050,RESSURREICAO COLEGIO,R DOS JORNALISTAS,157,,CIDADE VARGAS,0,0,0,1,0,0,0,2,2,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0
33557340,58,Sul 1,4 - Privada,35107050,RESSURREICAO COLEGIO,R DOS JORNALISTAS,157,,CIDADE VARGAS,1,0,0,2,0,0,0,8,2,1,0,1,0,0,1,1,2,1,1,0,2,0,0,0,3,0
33477260,58,Sul 1,4 - Privada,35107050,RESSURREICAO COLEGIO,R DOS JORNALISTAS,157,,CIDADE VARGAS,1,0,0,0,0,0,0,3,2,2,3,3,0,0,0,0,2,0,0,3,0,0,0,0,1,1
33013883,39,Leste 2,2 - Estadual,35039123,CHARLES DE GAULLE,RUA ANTONIO JOAO MEDEIROS,810,,JARDIM INA,8,0,1,3,0,0,2,3,3,1,2,3,0,0,0,0,2,2,0,3,0,0,0,0,3,0
33426914,59,Sul 1,4 - Privada,35107438,MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR,R JAGUARI,364,,BOSQUE DA SAUDE,8,0,0,2,0,0,0,1,3,3,3,3,0,2,0,2,2,3,0,2,1,0,0,0,1,1
33429024,59,Sul 1,4 - Privada,35107438,MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR,R JAGUARI,364,,BOSQUE DA SAUDE,0,0,0,2,0,0,0,1,2,2,3,2,0,2,0,0,2,0,0,1,0,0,0,0,1,1
33432231,59,Sul 1,4 - Privada,35107438,MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR,R JAGUARI,364,,BOSQUE DA SAUDE,0,0,0,2,0,0,0,3,3,3,3,3,0,2,0,0,3,0,0,0,0,0,0,0,1,1
33426621,59,Sul 1,4 - Privada,35107438,MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR,R JAGUARI,364,,BOSQUE DA SAUDE,1,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1
33430325,59,Sul 1,4 - Privada,35107438,MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR,R JAGUARI,364,,BOSQUE DA SAUDE,1,0,0,3,0,0,0,0,3,2,2,2,0,0,0,0,2,2,0,0,2,0,0,0,1,1
33962680,59,Sul 1,4 - Privada,35107438,MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR,R JAGUARI,364,,BOSQUE DA SAUDE,1,0,0,2,0,0,0,2,3,3,3,3,0,1,0,2,2,2,0,1,0,0,0,0,1,0
33435655,59,Sul 1,4 - Privada,35107438,MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR,R JAGUARI,364,,BOSQUE DA SAUDE,1,0,0,3,0,0,2,2,3,3,2,2,2,2,0,1,2,1,0,3,0,0,0,0,1,0
33557785,58,Sul 1,4 - Privada,35107050,RESSURREICAO COLEGIO,R DOS JORNALISTAS,157,,CIDADE VARGAS,1,0,0,2,1,0,8,1,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0
33477262,58,Sul 1,4 - Privada,35107050,RESSURREICAO COLEGIO,R DOS JORNALISTAS,157,,CIDADE VARGAS,0,0,0,2,0,0,0,2,2,2,1,1,0,0,0,0,2,0,0,0,2,0,2,0,1,1
33477263,58,Sul 1,4 - Privada,35107050,RESSURREICAO COLEGIO,R DOS JORNALISTAS,157,,CIDADE VARGAS,1,0,0,3,0,0,1,2,3,2,2,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0
33554800,58,Sul 1,4 - Privada,35107050,RESSURREICAO COLEGIO,R DOS JORNALISTAS,157,,CIDADE VARGAS,0,0,0,2,0,0,2,3,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
33555887,58,Sul 1,4 - Privada,35107050,RESSURREICAO COLEGIO,R DOS JORNALISTAS,157,,CIDADE VARGAS,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0
36862288,586,Oeste,4 - Privada,35133346,SANTA TEREZA ESCOLA DE EFM,R ITAREMA,25,,PARQUE SAO DOMINGOS,0,0,0,2,1,0,0,3,3,3,3,3,0,0,0,1,2,2,0,0,2,0,2,0,1,1
36863206,586,Oeste,4 - Privada,35133346,SANTA TEREZA ESCOLA DE EFM,R ITAREMA,25,,PARQUE SAO DOMINGOS,1,8,8,2,0,0,0,2,0,2,0,2,2,0,0,0,0,0,2,0,2,1,0,0,1,1
36863600,586,Oeste,4 - Privada,35133346,SANTA TEREZA ESCOLA DE EFM,R ITAREMA,25,,PARQUE SAO DOMINGOS,1,0,1,2,0,0,0,1,2,2,2,3,0,2,2,0,2,2,0,0,2,2,1,1,3,1
33851063,698,Leste 1,2 - Estadual,35002586,BARAO DE RAMALHO,AV AMADOR BUENO DA VEIGA,604,,PENHA DE FRANCA,0,0,0,3,0,0,2,1,1,1,1,1,2,2,0,2,3,0,0,0,0,0,0,0,3,1
33851064,698,Leste 1,2 - Estadual,35002586,BARAO DE RAMALHO,AV AMADOR BUENO DA VEIGA,604,,PENHA DE FRANCA,1,0,0,3,0,0,0,1,3,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,2,1
33851133,698,Leste 1,2 - Estadual,35002586,BARAO DE RAMALHO,AV AMADOR BUENO DA VEIGA,604,,PENHA DE FRANCA,8,0,0,3,0,0,0,2,1,2,2,2,0,0,0,0,2,2,0,1,2,0,0,0,2,1
33944393,698,Leste 1,2 - Estadual,35002586,BARAO DE RAMALHO,AV AMADOR BUENO DA VEIGA,604,,PENHA DE FRANCA,0,0,1,0,0,0,0,1,2,1,1,1,3,2,0,0,3,0,1,0,0,0,0,0,1,1
33944394,698,Leste 1,2 - Estadual,35002586,BARAO DE RAMALHO,AV AMADOR BUENO DA VEIGA,604,,PENHA DE FRANCA,1,1,0,2,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,2,8,8,8,1,1
33660572,544,Oeste,3 - Municipal,35053260,EMEF ROBERTO MANGE PROF,RUA JOSE CERQUEIRA BASTOS,46,,JARDIM ESTER,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,2,3,0,0,0,0,0,1,0
33826048,826,Leste 1,4 - Privada,35140788,SANTA ISABEL COLEGIO,R GERALDO CORREIA,351,,VILA CARRAO,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,3,2,0,1,0,0,0,0,1,1
33826298,826,Leste 1,4 - Privada,35140788,SANTA ISABEL COLEGIO,R GERALDO CORREIA,351,,VILA CARRAO,1,8,1,3,0,0,0,2,0,2,0,3,2,2,0,0,1,1,0,0,2,1,0,0,1,1
33827115,826,Leste 1,4 - Privada,35140788,SANTA ISABEL COLEGIO,R GERALDO CORREIA,351,,VILA CARRAO,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0
33927145,826,Leste 1,4 - Privada,35140788,SANTA ISABEL COLEGIO,R GERALDO CORREIA,351,,VILA CARRAO,1,0,0,3,0,0,0,2,0,2,0,0,0,1,0,0,2,0,0,0,2,1,3,0,1,0
33927146,826,Leste 1,4 - Privada,35140788,SANTA ISABEL COLEGIO,R GERALDO CORREIA,351,,VILA CARRAO,1,0,0,2,0,0,0,2,2,3,1,1,0,3,0,1,3,0,3,2,2,0,0,0,1,0
36294194,382,Norte,4 - Privada,35287040,IDEAL FUTURO COLEGIO,R ODUVALDO VIANA,735,,JARDIM RINCAO,1,0,0,2,0,0,0,1,3,3,3,3,3,0,0,0,2,2,2,0,1,0,0,0,5,0
36292208,382,Norte,4 - Privada,35287040,IDEAL FUTURO COLEGIO,R ODUVALDO VIANA,735,,JARDIM RINCAO,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,2,2,0,0,0,0,0,0,3,1
33927147,826,Leste 1,4 - Privada,35140788,SANTA ISABEL COLEGIO,R GERALDO CORREIA,351,,VILA CARRAO,1,0,0,3,2,0,2,2,3,3,3,3,0,0,0,0,2,1,0,2,0,0,0,0,1,0
33927355,826,Leste 1,4 - Privada,35140788,SANTA ISABEL COLEGIO,R GERALDO CORREIA,351,,VILA CARRAO,0,0,0,0,0,0,0,2,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36306514,382,Norte,4 - Privada,35287040,IDEAL FUTURO COLEGIO,R ODUVALDO VIANA,735,,JARDIM RINCAO,8,0,0,1,0,0,0,2,3,3,3,3,2,0,2,1,2,0,0,0,0,0,2,0,1,1
36307230,382,Norte,4 - Privada,35287040,IDEAL FUTURO COLEGIO,R ODUVALDO VIANA,735,,JARDIM RINCAO,1,0,1,2,0,0,0,0,0,3,3,3,1,0,0,0,3,3,2,0,0,2,2,0,5,1
33925046,139,Centro,4 - Privada,35103548,SAO LUIS COLEGIO EIFM,RUA HADDOCK LOBO,400,,,0,0,0,2,0,0,0,2,3,3,3,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1
31783624,65,Sul 2,2 - Estadual,35036730,CARLOS AYRES PROF,AV DONA BELMIRA MARIN,595,,PARQUE BRASIL,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,1
32366907,67,Sul 2,2 - Estadual,35041051,CAROLINA CINTRA DA SILVEIRA PROFESSORA,R LUIS DA FONSECA GALVAO,226,,PARQUE MARIA HELENA,0,0,0,1,0,0,1,2,2,2,3,3,0,0,0,0,1,1,0,0,0,0,0,0,3,0
32369616,67,Sul 2,2 - Estadual,35041051,CAROLINA CINTRA DA SILVEIRA PROFESSORA,R LUIS DA FONSECA GALVAO,226,,PARQUE MARIA HELENA,1,0,0,3,1,0,0,2,3,1,1,0,2,0,0,0,2,0,0,8,8,8,8,8,1,1
32375053,67,Sul 2,2 - Estadual,35041051,CAROLINA CINTRA DA SILVEIRA PROFESSORA,R LUIS DA FONSECA GALVAO,226,,PARQUE MARIA HELENA,0,0,0,2,0,0,0,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
32374377,67,Sul 2,2 - Estadual,35041051,CAROLINA CINTRA DA SILVEIRA PROFESSORA,R LUIS DA FONSECA GALVAO,226,,PARQUE MARIA HELENA,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31783627,65,Sul 2,2 - Estadual,35036730,CARLOS AYRES PROF,AV DONA BELMIRA MARIN,595,,PARQUE BRASIL,0,0,0,1,0,0,0,2,1,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,1
33832049,78,Sul 2,4 - Privada,35140004,SAO SABAS COLEGIO,R DAS FLECHAS,255,,VILA SANTA CATARINA,1,0,0,2,0,0,0,3,3,3,3,3,0,1,0,0,3,2,0,1,1,0,0,0,1,1
33832200,78,Sul 2,4 - Privada,35140004,SAO SABAS COLEGIO,R DAS FLECHAS,255,,VILA SANTA CATARINA,1,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,2,2,2,0,1,1
33427335,78,Sul 2,4 - Privada,35140004,SAO SABAS COLEGIO,R DAS FLECHAS,255,,VILA SANTA CATARINA,1,0,0,1,0,0,0,1,2,1,2,0,0,1,0,0,1,0,0,1,2,0,0,0,2,1
33832416,78,Sul 2,4 - Privada,35140004,SAO SABAS COLEGIO,R DAS FLECHAS,255,,VILA SANTA CATARINA,1,0,0,3,0,0,0,3,2,0,1,2,0,3,0,2,2,2,0,0,2,0,0,0,1,1
32543989,19,Oeste,2 - Estadual,35003967,KYRILLOS DOUTOR,R ANTONIO ADIB CHAMMAS,124,,INSTITUTO DE PREVIDENCIA,1,0,1,2,0,0,0,0,3,2,3,2,2,0,0,2,3,1,0,2,0,0,0,0,3,0
33843225,78,Sul 2,4 - Privada,35140004,SAO SABAS COLEGIO,R DAS FLECHAS,255,,VILA SANTA CATARINA,1,0,0,3,0,0,2,2,2,2,0,1,2,2,0,1,3,2,0,0,2,0,0,0,1,1
33842951,78,Sul 2,4 - Privada,35140004,SAO SABAS COLEGIO,R DAS FLECHAS,255,,VILA SANTA CATARINA,0,0,0,0,0,0,0,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1
33426779,78,Sul 2,4 - Privada,35140004,SAO SABAS COLEGIO,R DAS FLECHAS,255,,VILA SANTA CATARINA,1,0,0,3,0,0,0,0,2,1,1,2,0,1,0,0,1,0,0,1,2,0,0,0,3,0
33842837,78,Sul 2,4 - Privada,35140004,SAO SABAS COLEGIO,R DAS FLECHAS,255,,VILA SANTA CATARINA,1,0,0,2,0,0,2,1,2,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,4,1
33263439,71,Sul 2,2 - Estadual,35906530,ETELVINA DE GOES MARCUCCI PROFESSORA,R JOSE CARLOS DE TOLEDO PIZA,10,,JARDIM PARQUE MORUMBI,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,1,1,0,0,0,0,1,1,0,2,1
33265044,71,Sul 2,2 - Estadual,35906530,ETELVINA DE GOES MARCUCCI PROFESSORA,R JOSE CARLOS DE TOLEDO PIZA,10,,JARDIM PARQUE MORUMBI,0,0,0,3,0,0,3,0,3,3,3,2,2,2,2,0,3,3,0,0,0,0,0,0,3,1
33278261,71,Sul 2,2 - Estadual,35906530,ETELVINA DE GOES MARCUCCI PROFESSORA,R JOSE CARLOS DE TOLEDO PIZA,10,,JARDIM PARQUE MORUMBI,0,0,0,1,0,0,3,0,2,3,3,2,0,0,0,1,1,0,0,3,0,0,0,0,3,0
33708580,778,Leste 1,4 - Privada,35101539,SANTA CRUZ LICEU,RUA SAO NICASIO,420,,PARQUE DA MOOCA,8,0,0,2,1,0,0,2,3,3,3,3,0,0,0,0,1,0,0,3,0,0,0,0,3,1
36862880,586,Oeste,4 - Privada,35133346,SANTA TEREZA ESCOLA DE EFM,R ITAREMA,25,,PARQUE SAO DOMINGOS,1,0,0,3,2,0,3,1,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1
33014301,66,Sul 2,2 - Estadual,35038271,CALLIA MAESTRO,RUA JOSE RUFINO DA SILVA,249,,JARDIM LALLO,1,0,0,2,0,0,1,1,2,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1
33012587,66,Sul 2,2 - Estadual,35038271,CALLIA MAESTRO,RUA JOSE RUFINO DA SILVA,249,,JARDIM LALLO,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,3,1
33681845,64,Sul 2,2 - Estadual,35005411,AMELIA KERR NOGUEIRA PROFESSORA,AVENIDA  DOS FUNCIONARIOS PUBLICOS,1355,,JARDIM HORIZONTE AZUL,1,0,0,3,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32971372,71,Sul 2,2 - Estadual,35906530,ETELVINA DE GOES MARCUCCI PROFESSORA,R JOSE CARLOS DE TOLEDO PIZA,10,,JARDIM PARQUE MORUMBI,1,0,0,2,0,0,0,0,0,2,0,2,2,0,0,0,2,2,2,2,0,0,0,0,5,0
